x,y,cluster,term,genes
10.519263,-8.5649395,Cluster 0,anhydrotetracycline monooxygenase activity (GO:0047670),CYP26A1 CYP26B1 CYP4F2 MICAL2 MICAL1 MICAL3 CYP4F11 CYP2E1 
10.396997,-9.332517,Cluster 0,"liquiritigenin,NADPH:oxygen oxidoreductase activity (GO:0102668)",CYP26A1 CYP26B1 CYP4F2 MICAL2 MICAL1 MICAL3 CYP4F11 CYP2E1 
10.521107,-10.193659,Cluster 0,ent-cassadiene-C2-hydroxylase activity (GO:0102615),CYP26A1 CYP26B1 CYP4F2 MICAL2 MICAL1 MICAL3 CYP4F11 CYP2E1 
10.717903,-9.421898,Cluster 0,3-(3-hydroxyphenyl)propionate hydroxylase activity (GO:0008688),CYP26A1 CYP26B1 CYP4F2 MICAL2 MICAL1 MICAL3 CYP4F11 CYP2E1 
10.392779,-8.48806,Cluster 0,3-hydroxyindolin-2-one monooxygenase activity (GO:0036192),CYP26A1 CYP26B1 CYP4F2 MICAL2 MICAL1 MICAL3 CYP4F11 CYP2E1 
10.555174,-8.565982,Cluster 0,"4alpha-methyl-5alpha-cholesta-7,24-dien-3beta-ol-4alpha-methyl oxidase activity (GO:0102188)",CYP26A1 CYP26B1 CYP4F2 MICAL2 MICAL1 MICAL3 CYP4F11 CYP2E1 
10.773809,-9.447281,Cluster 0,styrene monooxygenase activity (GO:0018650),CYP26A1 CYP26B1 CYP4F2 MICAL2 MICAL1 MICAL3 CYP4F11 CYP2E1 
10.491151,-8.269242,Cluster 0,3-HSA hydroxylase activity (GO:0034819),CYP26A1 CYP26B1 CYP4F2 MICAL2 MICAL1 MICAL3 CYP4F11 CYP2E1 
10.639804,-10.236998,Cluster 0,27-hydroxycholesterol 7-alpha-monooxygenase activity (GO:0047092),CYP26A1 CYP26B1 CYP4F2 MICAL2 MICAL1 MICAL3 CYP4F11 CYP2E1 
10.391259,-7.979416,Cluster 0,genkwanin 6-hydroxylase activity (GO:0102532),CYP26A1 CYP26B1 CYP4F2 MICAL2 MICAL1 MICAL3 CYP4F11 CYP2E1 
10.619436,-10.224337,Cluster 0,6-oxocampestanol hydroxylase activity (GO:0102729),CYP26A1 CYP26B1 CYP4F2 MICAL2 MICAL1 MICAL3 CYP4F11 CYP2E1 
10.462266,-9.242992,Cluster 0,beta-amyrin 30-monooxygenase activity (GO:0102368),CYP26A1 CYP26B1 CYP4F2 MICAL2 MICAL1 MICAL3 CYP4F11 CYP2E1 
10.393057,-8.398679,Cluster 0,2-methylnaphthalene hydroxylase activity (GO:0034526),CYP26A1 CYP26B1 CYP4F2 MICAL2 MICAL1 MICAL3 CYP4F11 CYP2E1 
10.661602,-8.644066,Cluster 0,limonene hydroxylase activity (GO:0102133),CYP26A1 CYP26B1 CYP4F2 MICAL2 MICAL1 MICAL3 CYP4F11 CYP2E1 
10.40657,-9.243865,Cluster 0,"ent-cassa-12,15-diene 11-hydroxylase activity (GO:0036202)",CYP26A1 CYP26B1 CYP4F2 MICAL2 MICAL1 MICAL3 CYP4F11 CYP2E1 
10.414096,-9.972222,Cluster 0,5-O-(4-coumaroyl)-D-quinate 3'-monooxygenase activity (GO:0047083),CYP26A1 CYP26B1 CYP4F2 MICAL2 MICAL1 MICAL3 CYP4F11 CYP2E1 
10.518283,-10.180624,Cluster 0,"5-epi-aristolochene-1,3-dihydroxylase activity (GO:0102170)",CYP26A1 CYP26B1 CYP4F2 MICAL2 MICAL1 MICAL3 CYP4F11 CYP2E1 
10.61449,-10.244097,Cluster 0,tri-(feruloyl or hydroxyferuloyl) spermidine meta-hydroxylase activity (GO:0072532),CYP26A1 CYP26B1 CYP4F2 MICAL2 MICAL1 MICAL3 CYP4F11 CYP2E1 
10.44769,-9.437139,Cluster 0,caprate dehydroxylase activity (GO:0102114),CYP26A1 CYP26B1 CYP4F2 MICAL2 MICAL1 MICAL3 CYP4F11 CYP2E1 
10.791495,-8.787427,Cluster 0,"cytochrome P450 dependent 12,13beta-epoxy-beta-amyrin hydroxylase activity (GO:0102600)",CYP26A1 CYP26B1 CYP4F2 MICAL2 MICAL1 MICAL3 CYP4F11 CYP2E1 
10.35102,-7.8496585,Cluster 0,tocotrienol omega-hydroxylase activity (GO:0052872),CYP26A1 CYP26B1 CYP4F2 MICAL2 MICAL1 MICAL3 CYP4F11 CYP2E1 
10.518729,-9.164985,Cluster 0,methane monooxygenase activity (GO:0015049),CYP26A1 CYP26B1 CYP4F2 MICAL2 MICAL1 MICAL3 CYP4F11 CYP2E1 
10.459939,-8.134526,Cluster 0,4-hydroxybenzoate 3-monooxygenase [NAD(P)H] activity (GO:0018671),CYP26A1 CYP26B1 CYP4F2 MICAL2 MICAL1 MICAL3 CYP4F11 CYP2E1 
10.384953,-9.926194,Cluster 0,taxifolin 8-monooxygenase activity (GO:0050326),CYP26A1 CYP26B1 CYP4F2 MICAL2 MICAL1 MICAL3 CYP4F11 CYP2E1 
10.723468,-8.746589,Cluster 0,psoralen synthase activity (GO:0102876),CYP26A1 CYP26B1 CYP4F2 MICAL2 MICAL1 MICAL3 CYP4F11 CYP2E1 
10.705084,-9.440741,Cluster 0,isoflavone 3'-hydroxylase activity (GO:0048000),CYP26A1 CYP26B1 CYP4F2 MICAL2 MICAL1 MICAL3 CYP4F11 CYP2E1 
10.4242735,-9.206124,Cluster 0,allocryptopine 6-hydroxylase activity (GO:0102427),CYP26A1 CYP26B1 CYP4F2 MICAL2 MICAL1 MICAL3 CYP4F11 CYP2E1 
10.787989,-9.439856,Cluster 0,"2-hydroxy-1,4-benzoxazin-3-one monooxygenase activity (GO:0036193)",CYP26A1 CYP26B1 CYP4F2 MICAL2 MICAL1 MICAL3 CYP4F11 CYP2E1 
10.554756,-10.199456,Cluster 0,24-methylenelophenol methyl oxidase activity (GO:0102177),CYP26A1 CYP26B1 CYP4F2 MICAL2 MICAL1 MICAL3 CYP4F11 CYP2E1 
10.537565,-10.159858,Cluster 0,sesamin synthase activity (GO:0102916),CYP26A1 CYP26B1 CYP4F2 MICAL2 MICAL1 MICAL3 CYP4F11 CYP2E1 
10.6554165,-8.632024,Cluster 0,germacrene A acid 8beta-hydroxylase activity (GO:0102614),CYP26A1 CYP26B1 CYP4F2 MICAL2 MICAL1 MICAL3 CYP4F11 CYP2E1 
10.354049,-7.9129505,Cluster 0,"1-hydroxy-2-oxolimonene 1,2-monooxygenase activity (GO:0018646)",CYP26A1 CYP26B1 CYP4F2 MICAL2 MICAL1 MICAL3 CYP4F11 CYP2E1 
10.4641,-8.035185,Cluster 0,4-aminobenzoate 1-monooxygenase activity (GO:0018670),CYP26A1 CYP26B1 CYP4F2 MICAL2 MICAL1 MICAL3 CYP4F11 CYP2E1 
10.480801,-10.134529,Cluster 0,pentachlorophenol monooxygenase activity (GO:0018677),CYP26A1 CYP26B1 CYP4F2 MICAL2 MICAL1 MICAL3 CYP4F11 CYP2E1 
10.380861,-8.444542,Cluster 0,dehydroabietadienol hydroxylase activity (GO:0102899),CYP26A1 CYP26B1 CYP4F2 MICAL2 MICAL1 MICAL3 CYP4F11 CYP2E1 
10.302185,-9.250043,Cluster 0,"4alpha-formyl,4beta,14alpha-dimethyl-9beta,19-cyclo-5alpha-cholest-24-en-3beta-ol-4alpha-methyl oxidase activity (GO:0102186)",CYP26A1 CYP26B1 CYP4F2 MICAL2 MICAL1 MICAL3 CYP4F11 CYP2E1 
10.662763,-10.172756,Cluster 0,3alpha-hydroxy-ent-sandaracopimardiene 7-beta-monooxygenase activity (GO:0102598),CYP26A1 CYP26B1 CYP4F2 MICAL2 MICAL1 MICAL3 CYP4F11 CYP2E1 
10.631285,-8.627945,Cluster 0,taxane 13-alpha-hydroxylase activity (GO:0050598),CYP26A1 CYP26B1 CYP4F2 MICAL2 MICAL1 MICAL3 CYP4F11 CYP2E1 
10.484664,-9.342712,Cluster 0,tyrosine N-monooxygenase activity (GO:0050370),CYP26A1 CYP26B1 CYP4F2 MICAL2 MICAL1 MICAL3 CYP4F11 CYP2E1 
10.425572,-7.965964,Cluster 0,"4-hydroxyphenylacetate,NADH:oxygen oxidoreductase (3-hydroxylating) activity (GO:0018660)",CYP26A1 CYP26B1 CYP4F2 MICAL2 MICAL1 MICAL3 CYP4F11 CYP2E1 
10.356885,-9.781145,Cluster 0,cholestanetriol 26-monooxygenase activity (GO:0047749),CYP26A1 CYP26B1 CYP4F2 MICAL2 MICAL1 MICAL3 CYP4F11 CYP2E1 
10.751496,-8.72878,Cluster 0,"6-hydroxy-3-methyl-2-oxo-1,2-dihydroquinoline 6-monooxygenase activity (GO:0018641)",CYP26A1 CYP26B1 CYP4F2 MICAL2 MICAL1 MICAL3 CYP4F11 CYP2E1 
10.466629,-10.154246,Cluster 0,isobutylamine N-hydroxylase activity (GO:0034791),CYP26A1 CYP26B1 CYP4F2 MICAL2 MICAL1 MICAL3 CYP4F11 CYP2E1 
10.5316305,-10.2083,Cluster 0,cytochrome P450 dependent ent-sandaracopimaradiene 3-hydroxylase activity (GO:0102596),CYP26A1 CYP26B1 CYP4F2 MICAL2 MICAL1 MICAL3 CYP4F11 CYP2E1 
10.450856,-8.576006,Cluster 0,2-alpha-hydroxytaxusin 7-beta-hydroxylase activity (GO:0102367),CYP26A1 CYP26B1 CYP4F2 MICAL2 MICAL1 MICAL3 CYP4F11 CYP2E1 
10.312031,-9.207943,Cluster 0,7-oxatyphasterol synthase activity (GO:0102138),CYP26A1 CYP26B1 CYP4F2 MICAL2 MICAL1 MICAL3 CYP4F11 CYP2E1 
10.389652,-9.384643,Cluster 0,syn-pimaradiene 6beta-hydroxylase activity (GO:0102612),CYP26A1 CYP26B1 CYP4F2 MICAL2 MICAL1 MICAL3 CYP4F11 CYP2E1 
10.481879,-8.526007,Cluster 0,trimethylamine monooxygenase activity (GO:0034899),CYP26A1 CYP26B1 CYP4F2 MICAL2 MICAL1 MICAL3 CYP4F11 CYP2E1 
10.577499,-10.206131,Cluster 0,protopanaxadiol 6-hydroxylase activity (GO:0102557),CYP26A1 CYP26B1 CYP4F2 MICAL2 MICAL1 MICAL3 CYP4F11 CYP2E1 
10.29748,-9.085188,Cluster 0,toluene-sulfonate methyl-monooxygenase activity (GO:0018652),CYP26A1 CYP26B1 CYP4F2 MICAL2 MICAL1 MICAL3 CYP4F11 CYP2E1 
10.799266,-9.487261,Cluster 0,ent-kaur-16-en-19-ol oxidase activity (GO:0052616),CYP26A1 CYP26B1 CYP4F2 MICAL2 MICAL1 MICAL3 CYP4F11 CYP2E1 
10.602097,-10.189813,Cluster 0,"4alpha-hydroxymethyl,4beta,14alpha-dimethyl-9beta,19-cyclo-5alpha-ergost-24(241)-en-3beta-ol-4alpha-methyl oxidase activity (GO:0102172)",CYP26A1 CYP26B1 CYP4F2 MICAL2 MICAL1 MICAL3 CYP4F11 CYP2E1 
10.569557,-10.193248,Cluster 0,lupeol 28-oxidase activity (GO:0102376),CYP26A1 CYP26B1 CYP4F2 MICAL2 MICAL1 MICAL3 CYP4F11 CYP2E1 
10.31068,-7.829942,Cluster 0,"4alpha-formyl-ergosta-7,24(241)-dien-3beta-ol-methyl oxidase activity (GO:0102178)",CYP26A1 CYP26B1 CYP4F2 MICAL2 MICAL1 MICAL3 CYP4F11 CYP2E1 
10.363661,-9.190059,Cluster 0,dibenzothiophene monooxygenase activity (GO:0018640),CYP26A1 CYP26B1 CYP4F2 MICAL2 MICAL1 MICAL3 CYP4F11 CYP2E1 
10.713553,-9.46423,Cluster 0,25-hydroxycholesterol 7alpha-hydroxylase activity (GO:0033783),CYP26A1 CYP26B1 CYP4F2 MICAL2 MICAL1 MICAL3 CYP4F11 CYP2E1 
10.621815,-10.206575,Cluster 0,dimethyl sulfide monooxygenase activity (GO:0018633),CYP26A1 CYP26B1 CYP4F2 MICAL2 MICAL1 MICAL3 CYP4F11 CYP2E1 
10.730648,-10.271065,Cluster 0,salicylate 1-monooxygenase activity (GO:0018658),CYP26A1 CYP26B1 CYP4F2 MICAL2 MICAL1 MICAL3 CYP4F11 CYP2E1 
10.366969,-8.406867,Cluster 0,24-ethylidenelophenol 4alpha-methyl oxidase activity (GO:0102179),CYP26A1 CYP26B1 CYP4F2 MICAL2 MICAL1 MICAL3 CYP4F11 CYP2E1 
10.408509,-9.981766,Cluster 0,"2-oxo-delta3-4,5,5-trimethylcyclopentenylacetyl-CoA 1,2-monooxygenase activity (GO:0018655)",CYP26A1 CYP26B1 CYP4F2 MICAL2 MICAL1 MICAL3 CYP4F11 CYP2E1 
10.386747,-9.709132,Cluster 0,7-oxateasterone synthase activity (GO:0102137),CYP26A1 CYP26B1 CYP4F2 MICAL2 MICAL1 MICAL3 CYP4F11 CYP2E1 
10.4485855,-10.081739,Cluster 0,2-hydroxyquinoline 8-monooxygenase activity (GO:0033766),CYP26A1 CYP26B1 CYP4F2 MICAL2 MICAL1 MICAL3 CYP4F11 CYP2E1 
10.614477,-8.648613,Cluster 0,angelicin synthase activity (GO:0102995),CYP26A1 CYP26B1 CYP4F2 MICAL2 MICAL1 MICAL3 CYP4F11 CYP2E1 
10.409367,-9.248045,Cluster 0,"campesterol,NADPH:oxygen oxidoreductase activity (GO:0102677)",CYP26A1 CYP26B1 CYP4F2 MICAL2 MICAL1 MICAL3 CYP4F11 CYP2E1 
10.778679,-8.790091,Cluster 0,Delta12-linoleate epoxygenase activity (GO:0102152),CYP26A1 CYP26B1 CYP4F2 MICAL2 MICAL1 MICAL3 CYP4F11 CYP2E1 
10.417437,-7.9772587,Cluster 0,2-hydroxycyclohexanone 2-monooxygenase activity (GO:0047095),CYP26A1 CYP26B1 CYP4F2 MICAL2 MICAL1 MICAL3 CYP4F11 CYP2E1 
10.391157,-8.517174,Cluster 0,coniferyl aldehyde 5-hydroxylase activity (GO:0102126),CYP26A1 CYP26B1 CYP4F2 MICAL2 MICAL1 MICAL3 CYP4F11 CYP2E1 
10.542327,-8.453898,Cluster 0,ent-kaurenoate oxidase activity (GO:0051777),CYP26A1 CYP26B1 CYP4F2 MICAL2 MICAL1 MICAL3 CYP4F11 CYP2E1 
10.378275,-7.889958,Cluster 0,campestanol hydroxylase activity (GO:0102759),CYP26A1 CYP26B1 CYP4F2 MICAL2 MICAL1 MICAL3 CYP4F11 CYP2E1 
10.376254,-7.9749684,Cluster 0,cytochrome P450 dependent beta-amyrin 16beta-hydroxylase activity (GO:0102601),CYP26A1 CYP26B1 CYP4F2 MICAL2 MICAL1 MICAL3 CYP4F11 CYP2E1 
10.42846,-8.546978,Cluster 0,campest-4-en-3-one hydroxylase activity (GO:0102680),CYP26A1 CYP26B1 CYP4F2 MICAL2 MICAL1 MICAL3 CYP4F11 CYP2E1 
10.389856,-7.924667,Cluster 0,ent-kaur-16-en-19-al oxidase activity (GO:0052617),CYP26A1 CYP26B1 CYP4F2 MICAL2 MICAL1 MICAL3 CYP4F11 CYP2E1 
10.519269,-9.118646,Cluster 0,orcinol 2-monooxygenase activity (GO:0018661),CYP26A1 CYP26B1 CYP4F2 MICAL2 MICAL1 MICAL3 CYP4F11 CYP2E1 
10.264744,-7.7213483,Cluster 0,cholesterol 24-hydroxylase activity (GO:0033781),CYP26A1 CYP26B1 CYP4F2 MICAL2 MICAL1 MICAL3 CYP46A1 CYP4F11 CYP2E1 
10.631798,-9.379706,Cluster 0,4'-methoxyisoflavone 2'-hydroxylase activity (GO:0047957),CYP26A1 CYP26B1 CYP4F2 MICAL2 MICAL1 MICAL3 CYP4F11 CYP2E1 
10.619593,-9.397811,Cluster 0,trans-cinnamate 4-monooxygenase activity (GO:0016710),CYP26A1 CYP26B1 CYP4F2 MICAL2 MICAL1 MICAL3 CYP4F11 CYP2E1 
10.565788,-10.205416,Cluster 0,4-hydroxyphenylacetaldehyde oxime monooxygenase activity (GO:0050592),CYP26A1 CYP26B1 CYP4F2 MICAL2 MICAL1 MICAL3 CYP4F11 CYP2E1 
10.462345,-10.17179,Cluster 0,zeaxanthin epoxidase [overall] activity (GO:0009540),CYP26A1 CYP26B1 CYP4F2 MICAL2 MICAL1 MICAL3 CYP4F11 CYP2E1 
10.416258,-9.417812,Cluster 0,magnesium-protoporphyrin IX monomethyl ester (oxidative) cyclase activity (GO:0048529),CYP26A1 CYP26B1 CYP4F2 MICAL2 MICAL1 MICAL3 CYP4F11 CYP2E1 
10.403311,-7.959027,Cluster 0,"cyclooctat-9-en-5,7-diol C18-monooxygenase activity (GO:0102605)",CYP26A1 CYP26B1 CYP4F2 MICAL2 MICAL1 MICAL3 CYP4F11 CYP2E1 
10.526226,-9.273769,Cluster 0,"3beta-hydroxy-12,15-cassadiene-11-one 2-hydroxylase activity (GO:0102607)",CYP26A1 CYP26B1 CYP4F2 MICAL2 MICAL1 MICAL3 CYP4F11 CYP2E1 
10.583521,-8.533826,Cluster 0,isoleucine N-monooxygenase (oxime forming) activity (GO:0102001),CYP26A1 CYP26B1 CYP4F2 MICAL2 MICAL1 MICAL3 CYP4F11 CYP2E1 
10.459983,-8.483093,Cluster 0,"3-methyl-2-oxo-1,2-dihydroquinoline 6-monooxygenase activity (GO:0018653)",CYP26A1 CYP26B1 CYP4F2 MICAL2 MICAL1 MICAL3 CYP4F11 CYP2E1 
10.467192,-7.9774456,Cluster 0,(22S)-22-hydroxy-campesterol C-23 hydroxylase activity (GO:0102134),CYP26A1 CYP26B1 CYP4F2 MICAL2 MICAL1 MICAL3 CYP4F11 CYP2E1 
